,date,ip,app_name,app_ver,isp,country,connection_type,default_language,counts,churn
2873,2022-10-14,20.168.44.133,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
2874,2022-10-14,51.81.230.104,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
2875,2022-10-14,104.248.55.251,IndiMusic TV,1.2.63,Digital Ocean,US,Corporate,English,1,Yes
2876,2022-10-14,80.202.245.210,FashionTV+,5.2.1,NextGenTel,NO,Cable/DSL,norsk bokmål,1,Yes
2877,2022-10-14,199.217.105.252,IndiMusic TV,1.2.63,AxcelX Technologies LLC,US,Corporate,English,1,Yes
2878,2022-10-14,209.236.126.227,IndiMusic TV,1.2.63,DFW Datacenter,US,Corporate,English,1,Yes
2879,2022-10-14,103.48.68.20,FashionTV+,5.2.1,Excellmedia,IN,Cable/DSL,English,1,Yes
2880,2022-10-14,2409:4064:4dbf:b194:89be:1612:f089:1835,FashionTV+,5.2.1,Jio,IN,Cellular,English,1,Yes
2881,2022-10-14,20.121.84.74,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
2882,2022-10-14,51.81.18.145,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
2883,2022-10-14,20.244.122.73,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
2884,2022-10-14,135.148.86.158,IndiMusic TV,1.2.63,OVH Hosting,US,Corporate,English,1,Yes
2885,2022-10-14,178.128.89.178,IndiMusic TV,1.2.63,Digital Ocean,SG,Corporate,English,1,Yes
2886,2022-10-14,18.144.172.128,IndiMusic TV,1.2.63,Amazon.com,US,Corporate,English,1,Yes
2887,2022-10-14,181.235.68.194,IndiMusic TV,1.2.63,Movistar Colombia,CO,Cable/DSL,English,1,Yes
2888,2022-10-14,144.217.229.236,IndiMusic TV,1.2.63,OVH SAS,CA,Corporate,English,1,Yes
2889,2022-10-14,187.122.125.201,IndiMusic TV,1.2.63,Claro NET,BR,Cable/DSL,English,1,Yes
2890,2022-10-14,191.101.252.137,IndiMusic TV,1.2.63,Heficed,BR,Corporate,English,1,Yes
2891,2022-10-14,209.236.124.228,IndiMusic TV,1.2.63,DFW Datacenter,US,Corporate,English,1,Yes
2892,2022-10-14,2800:a4:1ad4:ad00:dd76:e415:afd4:9c47,IndiMusic TV,1.2.63,Antel Uruguay,UY,Cable/DSL,English,1,Yes
2893,2022-10-14,51.79.8.15,IndiMusic TV,1.2.63,OVH Hosting,CA,Corporate,English,1,Yes
2894,2022-10-14,154.27.65.96,IndiMusic TV,1.2.63,CloudSouth,US,Corporate,English,3,No
2895,2022-10-14,192.227.111.144,IndiMusic TV,1.2.63,Cloud South,US,Corporate,English,1,Yes
2896,2022-10-14,51.81.116.97,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
2897,2022-10-14,51.81.18.153,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
2898,2022-10-14,51.81.30.145,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
2899,2022-10-14,64.235.58.12,IndiMusic TV,1.2.63,Dallas TX Datacenter,US,Corporate,English,1,Yes
2900,2022-10-14,131.100.2.104,IndiMusic TV,1.2.63,ANEXIA Inc.,US,Corporate,English,1,Yes
2901,2022-10-14,154.27.65.112,IndiMusic TV,1.2.63,CloudSouth,US,Corporate,English,4,No
2902,2022-10-14,20.106.125.73,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,2,No
2903,2022-10-14,20.19.164.106,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
2904,2022-10-14,20.19.186.108,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
2905,2022-09-22,72.9.148.78,IndiMusic TV,1.2.63,DFW Datacenter,US,Corporate,English,1,Yes
3066,2022-08-13,45.179.164.51,Tasty tv,V_s5.1.9b,Tecnoven Services Ca,VE,Cable/DSL,English,1,Yes
3067,2022-08-13,73.136.33.136,Tasty tv,V_s5.1.9b,Comcast Cable,US,Cable/DSL,English,1,Yes
3068,2022-08-13,189.140.129.26,Tasty tv,V_s5.1.9b,Telmex,MX,Cable/DSL,English,1,Yes
3069,2022-08-13,190.205.78.94,Relaxing Nature,Vc5.1.3_s5.1.9b,Cantv,VE,Cable/DSL,English,1,Yes
3070,2022-08-13,2603:8000:b100:c1b5:20eb:784b:f6e3:561e,Relaxing Nature,5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
3071,2022-08-13,47.14.55.31,Getreel Fireplaces,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
3072,2022-08-13,50.25.120.7,Getreel Fireplaces,V_s5.1.9b,Suddenlink Communications,US,Cable/DSL,English,1,Yes
3073,2022-08-13,173.206.72.22,Getreel Fireplaces,V_s5.1.9b,Primus Telecommunications Canada,CA,Cable/DSL,English,1,Yes
3074,2022-08-13,177.249.169.127,Getreel Fireplaces,V_s5.1.9b,Cablevision S.A. de C.V.,MX,Cable/DSL,English,1,Yes
3075,2022-08-13,191.113.16.58,K Pop,V_s5.1.9b,Movistar Chile,CL,Cable/DSL,English,1,Yes
3076,2022-08-13,187.191.38.179,K Pop,V_s5.1.9b,Totalplay,MX,Cable/DSL,English,1,Yes
3077,2022-08-13,107.10.168.152,Top 80s Hits,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
3078,2022-08-13,138.185.216.54,Top 80s Hits,V_s5.1.9b,CyberNet Provedor,BR,Cable/DSL,English,1,Yes
3079,2022-08-13,172.92.223.69,Free Classic Movies,V_s5.1.9b,Wave Broadband,US,Cable/DSL,English,1,Yes
3080,2022-08-13,98.176.235.57,Free Classic Movies,V_s5.1.9b,Cox Communications,US,Cable/DSL,English,1,Yes
3081,2022-08-13,75.179.143.132,Free Classic Movies,V_s5.1.9b,Spectrum,US,Cable/DSL,English,2,No
3082,2022-08-13,50.25.3.234,The Live Train Channel,Vc5.1.2_s5.1.9b,Suddenlink Communications,US,Cable/DSL,English,1,Yes
3083,2022-08-13,65.191.19.2,OVW WRESTLING LIVE TV,V_s5.1.9b,Spectrum,US,Cable/DSL,English,1,Yes
3084,2022-08-13,103.61.68.50,FashionTV+,5.2.0,Mithril Telecommunications Private Limited,IN,Cable/DSL,English,1,Yes
3085,2022-08-13,109.242.78.191,FashionTV+,5.2.0,Wind Hellas,GR,Cable/DSL,Ελληνικά,1,Yes
3086,2022-08-13,112.215.151.96,FashionTV+,5.2.0,XL Axiata,ID,Cellular,English,1,Yes
3087,2022-08-13,182.166.148.248,FashionTV+,5.2.0,K-Opticom Corporation,JP,Cable/DSL,日本語,1,Yes
3088,2022-08-13,197.158.80.5,United News,5.1.8,Gulfsat-Madagascar,MG,Cable/DSL,English,2,No
3089,2022-08-13,2409:4063:4e97:9374:7161:1c8f:5b81:e81a,Relaxing Nature,5.2.0,Jio,IN,Cellular,English,1,Yes
3090,2022-10-17,201.217.246.38,Classic Cartoons,5.8.82,Ecom Chaco S.A.,AR,Cable/DSL,English,1,Yes
3091,2022-10-17,190.13.80.68,DOC BOX,V_s5.2.0d,DIRECTV Colombia,CO,Cable/DSL,English,1,Yes
3092,2022-10-17,200.106.164.4,ADULTish,V_s5.2.0d,Cybernetworks S.A De C.v,MX,Cable/DSL,English,1,Yes
3093,2022-10-17,187.244.74.208,ADULTish,V_s5.2.0d,Megacable,MX,Spectrum,English,1,Yes
3094,2022-10-17,168.196.219.236,Aquarium TV,V_s5.2.0d,Dwlink Servicos Em Telecomunicacoes Ltda - Me,BR,Cable/DSL,English,1,Yes
3095,2022-10-17,138.36.40.86,ADULTish,V_s5.2.0d,Riotel Telecomunicacoes Leste- Rtl,BR,Cable/DSL,English,1,Yes
3096,2022-10-17,138.97.255.103,ADULTish,V_s5.2.0d,Connect Telecom Ltda Me,BR,Cable/DSL,English,1,Yes
3097,2022-10-17,177.245.98.93,ADULTish,V_s5.2.0d,Megacable,MX,Cable/DSL,English,1,Yes
3098,2022-10-17,157.48.84.82,8K Landscapes,5.2.1,Jio,IN,Cellular,English,1,Yes
3099,2022-10-17,45.243.130.105,Bob the train,5.2.1,Link Egypt,EG,Cable/DSL,English,1,Yes
3100,2022-10-17,2600:1700:2940:950:932b:3b17:c814:f947,Classic Reruns TV,5.2.1,AT&T U-verse,US,Cable/DSL,English,1,Yes
3101,2022-10-17,77.125.62.152,Airport TV,5.2.1,Partner Communications,IL,Cable/DSL,עברית,1,Yes
3102,2022-10-17,186.68.124.254,8K Landscapes,5.2.1,Satnet,EC,Cable/DSL,español,1,Yes
3103,2022-10-17,181.114.102.178,24 FLIX,5.8.82,Telefonica Celular de Bolivia S.A.,BO,Cable/DSL,English,1,Yes
3104,2022-10-17,88.160.45.142,24 FLIX,5.8.82,Free SAS,FR,Cable/DSL,English,1,Yes
3105,2022-10-17,190.237.243.39,Channel Fight Masterclass,5.8.83,Telefonica del Peru,PE,Cellular,English,1,Yes
3106,2022-10-17,81.37.97.196,Coffee Jazz,5.8.83,Telefonica de Espana,ES,Cable/DSL,English,1,Yes
3107,2022-10-17,109.31.120.129,Aquarium TV,5.8.83,SFR,FR,Cable/DSL,English,1,Yes
3108,2022-10-17,162.233.66.3,Aquarium TV,5.8.83,AT&T U-verse,US,Cable/DSL,English,1,Yes
3109,2022-10-17,51.36.16.42,Baby Hazel Nursery Rhymes,5.8.83,Zain Saudi Arabia,SA,Cellular,English,1,Yes
3110,2022-10-17,154.66.162.209,Classic Cartoons,5.8.83,Onatel,BF,Cable/DSL,English,1,Yes
3111,2022-10-17,168.232.161.224,Classic Cartoons,5.8.82,Vip Br Telecom S.A.,BR,Cable/DSL,English,1,Yes
3112,2022-10-17,177.70.193.34,Classic Cartoons,5.8.82,L M Tiko Kamide - Sva,BR,Cable/DSL,English,1,Yes
3113,2022-10-18,177.106.140.232,Classic Cartoons,5.8.82,Algar Telecom,BR,Cable/DSL,English,1,Yes
3114,2022-10-18,76.18.140.103,Coffee Jazz,Vc5.1.3_s5.2.0d,Comcast Cable,US,Cable/DSL,English,1,Yes
3115,2022-10-18,71.54.194.133,Aquarium TV,V_s5.2.0d,CenturyLink,US,Cable/DSL,English,1,Yes
3116,2022-10-18,187.173.241.67,8K Landscapes,V_s5.2.0d,Telmex,MX,Cable/DSL,English,1,Yes
3117,2022-10-18,187.252.202.98,8K Landscapes,V_s5.2.0d,izzi,MX,Cable/DSL,English,1,Yes
3118,2022-10-18,81.196.119.155,Bob the train,5.2.1,Digi Romania,RO,Cable/DSL,română,1,Yes
3119,2022-10-18,2001:448a:10e8:3e0f:388a:d843:e61e:5970,Airport TV,5.2.1,PT Telkom Indonesia,ID,Cable/DSL,English,1,Yes
3120,2022-10-18,103.175.24.42,Aquarium TV,5.2.1,PT Trisari Data Indonusa,ID,Cable/DSL,Indonesia,1,Yes
3121,2022-10-18,104.220.125.122,24 FLIX,1.2.63,Wave Broadband,US,Cable/DSL,English,1,Yes
3122,2022-10-18,92.40.193.175,ADULTish,5.8.83,Three,GB,Cellular,English,1,Yes
3123,2022-10-18,187.36.169.158,Classic Cartoons,5.8.82,Claro NET,BR,Cable/DSL,English,1,Yes
3124,2022-10-18,186.22.238.252,Classic Reruns TV,5.8.82,TeleCentro,AR,Cable/DSL,English,1,Yes
3125,2022-10-18,201.190.251.252,Classic Cartoons,5.8.82,Arlink,AR,Cable/DSL,English,1,Yes
3330,2022-09-13,170.150.243.8,Marvel Comic Universe,5.8.4,Digital Net Internet Service Provider,BR,Cable/DSL,English,1,Yes
3331,2022-09-13,212.37.121.169,Getreel Fireplaces,5.8.4,Varnamo Energi AB,SE,Cable/DSL,English,1,Yes
3332,2022-09-13,187.45.60.176,Marvel Comic Universe,5.8.4,Azza Telecom Servicos Em Telecomunicacoes Ltda,BR,Cable/DSL,English,1,Yes
3333,2022-09-13,170.51.107.84,Free Classic Movies,5.8.4,Claro Argentina,AR,Cable/DSL,English,1,Yes
3334,2022-09-13,181.67.205.207,Getreel Fireplaces,5.8.4,Telefonica del Peru,PE,Cable/DSL,English,2,No
3335,2022-09-13,181.67.205.207,FashionTV+,5.8.4,Telefonica del Peru,PE,Cable/DSL,English,2,No
3336,2022-09-13,174.235.82.123,Wawkalak TV,V_s5.2.0,Verizon Wireless,US,Cellular,English,1,Yes
3337,2022-09-13,66.172.103.199,Free Classic Movies,V_s5.2.0,LocalTel Communications,US,Cable/DSL,English,1,Yes
3338,2022-09-13,97.114.78.77,Free Classic Movies,V_s5.2.0,CenturyLink,US,Cable/DSL,English,1,Yes
3339,2022-09-13,24.78.232.70,Free Classic Movies,V_s5.2.0,Shaw Communications,CA,Cable/DSL,English,1,Yes
3340,2022-09-13,172.58.59.164,Relaxing Nature,Vc5.1.3_s5.2.0,T-Mobile USA,US,Cellular,English,1,Yes
3341,2022-09-13,142.183.18.240,Fishing Offshore,Vc5.1.3_s5.2.0,Bell DSL Internet,CA,Cellular,English,1,Yes
3342,2022-09-13,47.187.55.37,Relaxing Nature,Vc5.1.3_s5.2.0,Frontier Communications,US,Cable/DSL,English,1,Yes
3343,2022-09-13,104.169.163.203,Free Classic Movies,V_s5.2.0,Frontier Communications,US,Cable/DSL,English,1,Yes
3344,2022-09-13,84.65.178.106,Tasty tv,V_s5.2.0,Vodafone UK,GB,Cable/DSL,English,1,Yes
3345,2022-09-13,190.83.86.47,Tasty tv,V_s5.2.0,Netcom Netwins Telecom,BR,Cable/DSL,English,1,Yes
3346,2022-09-13,45.195.76.14,Getreel Fireplaces,V_s5.2.0,ORBITEK S.R.L,DO,Corporate,English,1,Yes
3347,2022-09-13,98.168.218.111,Top 80s Hits,V_s5.2.0,Cox Communications,US,Cable/DSL,English,1,Yes
3348,2022-09-13,74.75.110.153,IndieBox,Vc5.1.2_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
3349,2022-09-13,2409:4070:450f:6267::15ff:58a4,FashionTV+,5.2.0,Jio,IN,Cellular,English,1,Yes
3350,2022-09-13,2402:8100:2050:ce90:495e:9f7e:a149:27df,FashionTV+,5.2.0,Vodafone Idea,IN,Cellular,English,1,Yes
3351,2022-09-13,156.220.97.145,Kids Planet,5.8.82,Telecom Egypt,EG,Cable/DSL,English,1,Yes
3352,2022-09-13,70.68.231.14,Top Rated Movies,5.8.82,Shaw Communications,CA,Cable/DSL,English,1,Yes
3353,2022-09-13,118.137.109.253,Kids Tv Française,5.8.82,FirstMedia,ID,Cable/DSL,English,1,Yes
3354,2022-09-13,181.188.176.128,Heat Check,5.8.82,Telefonica Celular de Bolivia S.A.,BO,Cable/DSL,English,1,Yes
3355,2022-09-13,188.226.110.109,Getreel Fireplaces,5.8.82,LLC KomTehCentr,RU,Cable/DSL,English,1,Yes
3356,2022-09-13,37.194.26.79,FashionTV+ / Fashion & Lifestyle,5.8.82,Novotelecom Ltd,RU,Cable/DSL,English,1,Yes
3357,2022-09-13,186.148.196.27,Wawkalak TV,5.8.82,Telecom Bolivia S.a.c,PE,Cable/DSL,English,1,Yes
3358,2022-09-13,66.81.179.221,FoxD Streaming Network,5.8.82,Yoigo,ES,Cable/DSL,English,1,Yes
3359,2022-09-13,174.31.9.177,Getreel Fireplaces,5.8.82,CenturyLink,US,Cable/DSL,English,1,Yes
3360,2022-09-13,49.36.114.107,FashionTV+,5.8.82,Jio,IN,Cable/DSL,English,1,Yes
3361,2022-09-13,14.166.43.165,Games Tips&Tricks,5.8.82,VNPT,VN,Cable/DSL,English,1,Yes
3362,2022-09-13,5.36.123.176,The Kids Channel,5.8.82,Omantel,OM,Cable/DSL,English,1,Yes
3363,2022-09-13,5.29.19.226,Foody,5.8.82,HOTnet,IL,Cable/DSL,English,1,Yes
3364,2022-09-13,197.38.62.28,Kids Planet,5.8.82,Telecom Egypt,EG,Cable/DSL,English,1,Yes
3365,2022-09-13,188.70.47.166,Getreel Fireplaces,5.8.82,Ooredoo Kuwait,KW,Cellular,English,1,Yes
3366,2022-09-13,85.65.168.184,FashionTV+,5.8.82,Cellcom,IL,Cable/DSL,English,1,Yes
3367,2022-09-13,73.121.109.82,Free Classic Movies,5.8.82,Comcast Cable,US,Cable/DSL,English,1,Yes
3368,2022-09-13,177.107.68.2,Marvel Comic Universe,5.8.4,Redenilf Servicos de Telecomunicacoes Ltda,BR,Cable/DSL,English,1,Yes
3369,2022-09-13,186.226.127.53,Getreel Fireplaces,5.8.4,SCNet Equipamentos de Informatica Ltda,BR,Cable/DSL,English,1,Yes
3370,2022-09-13,102.89.41.250,IndieBox - Free Movies,5.8.4,MTN Nigeria,NG,Spectrum,English,1,Yes
3371,2022-09-13,189.62.205.156,Getreel Fireplaces,5.8.4,Claro NET,BR,Cable/DSL,English,1,Yes
3372,2022-09-12,131.196.76.9,Classic Cartoons,5.8.4,Telecom. E Internet Ltda,BR,Cable/DSL,English,1,Yes
3373,2022-09-12,129.45.20.223,Bob the train,5.1.8,Optimum-Telecom-Algeria,DZ,Cellular,français,1,Yes
3374,2022-09-12,2a04:4540:7005:5d00:d57f:b212:2436:f61d,Bob the train,5.1.8,wilhelm.tel,DE,Cable/DSL,Türkçe,1,Yes
3375,2022-09-12,187.162.248.100,ADULTish,V_s5.2.0,Axtel,MX,Cable/DSL,English,1,Yes
3376,2022-09-12,187.189.216.168,ADULTish,V_s5.2.0,Totalplay,MX,Cable/DSL,English,2,No
3377,2022-09-12,187.44.224.38,ADULTish,V_s5.2.0,Its Telecomunicacoes Ltda,BR,Cable/DSL,English,1,Yes
3378,2022-09-12,94.140.144.170,8K Landscapes,5.2.1,MTS PJSC,RU,Cable/DSL,русский,1,Yes
3379,2022-09-12,66.102.8.157,Dog on TV,5.2.1,Google Proxy,US,Corporate,English,1,Yes
3380,2022-09-12,74.125.209.31,Bob el Tren Español,5.2.1,Google Proxy,US,Corporate,English,1,Yes
3381,2022-09-12,72.255.8.19,Channel Fight Masterclass,5.2.0,Cybernet,PK,Cable/DSL,English,1,Yes
3382,2022-09-12,2a02:8108:9100:890:b0a9:5de9:2680:cd48,8K Landscapes,5.2.0,Vodafone Germany,DE,Cable/DSL,русский,1,Yes
3383,2022-09-12,103.106.166.53,Bob the train,5.8.82,EARTH TELECOMMUNICATION Pvt,BD,Cable/DSL,English,1,Yes
3384,2022-09-12,41.71.44.25,24 FLIX,5.8.82,RSAWEB,ZA,Cable/DSL,English,1,Yes
3385,2022-09-12,41.76.192.1,24 FLIX,5.8.82,BCL,NG,Cable/DSL,English,1,Yes
3386,2022-09-12,49.37.192.191,Baby Hazel Nursery Rhymes,5.8.82,Jio,IN,Cable/DSL,English,1,Yes
3387,2022-09-12,86.170.59.107,Classic Reruns TV,5.8.82,BT,GB,Cable/DSL,English,1,Yes
3388,2022-09-12,163.158.72.146,Aquarium TV,5.8.82,CAIW Internet,NL,Cable/DSL,English,1,Yes
3389,2022-09-12,72.182.136.131,Aquarium TV,5.8.82,Spectrum,US,Cable/DSL,English,1,Yes
3390,2022-09-12,187.95.40.51,Classic Reruns TV,5.8.4,Alta Rede Corporate Network Telecom Ltda - Epp,BR,Cable/DSL,English,1,Yes
3391,2022-09-12,181.59.223.151,Classic Cartoons,5.8.4,Telmex Colombia S.A.,CO,Cable/DSL,English,1,Yes
3392,2022-10-16,72.191.144.23,The Live Train Channel,Vc5.1.2_s5.2.0d,Spectrum,US,Cable/DSL,English,1,Yes
3393,2022-10-16,117.192.173.8,FashionTV+,5.2.1,BSNL,IN,Cable/DSL,English,1,Yes
3394,2022-10-16,180.188.224.250,FashionTV+,5.2.1,Netplus Broadband,IN,Cable/DSL,English,1,Yes
3395,2022-10-16,71.28.49.146,Free Classic Movies,5.2.1,Windstream Communications,US,Cable/DSL,English,1,Yes
3396,2022-10-16,106.204.194.32,FashionTV+,5.2.0,Airtel,IN,Cellular,English,1,Yes
3397,2022-10-16,2409:4042:2e02:ac12::71c8:e904,FashionTV+,5.2.1,Jio,IN,Cellular,English,1,Yes
3398,2022-09-14,186.208.219.107,Marvel Comic Universe,5.8.4,Azevedo E Floriani Telecomunicacoes Ltda.,BR,Cable/DSL,English,1,Yes
3399,2022-09-14,177.185.181.208,Marvel Comic Universe,5.8.4,R W Telecomunicacoes Eireli - Epp,BR,Cable/DSL,English,1,Yes
3400,2022-09-14,24.152.64.159,Toonbo,5.8.4,Nova Network,BR,Cable/DSL,English,1,Yes
3401,2022-09-14,190.114.239.36,Free Classic Movies,5.8.4,Cooperativa Electrica de Colon BA LTDA,AR,Cable/DSL,English,1,Yes
3402,2022-09-14,217.97.112.249,Marvel Comic Universe,5.8.4,Orange Swiatlowod,PL,Cable/DSL,English,1,Yes
3403,2022-09-14,24.37.233.21,Real Music TV,V_s5.2.0,Videotron Ltee,CA,Corporate,English,1,Yes
3404,2022-09-14,184.103.232.238,Free Classic Movies,V_s5.2.0,CenturyLink,US,Cable/DSL,English,1,Yes
3405,2022-09-14,69.213.189.191,Free Classic Movies,V_s5.2.0,AT&T Internet Services,US,Cable/DSL,English,1,Yes
3406,2022-09-14,174.105.214.220,Free Classic Movies,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
3407,2022-09-14,52.128.136.158,Free Classic Movies,V_s5.2.0,CommZoom LLC,US,Cable/DSL,English,1,Yes
3408,2022-09-14,97.86.147.57,Free Classic Movies,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
3409,2022-09-14,72.200.58.110,Free Classic Movies,V_s5.2.0,Cox Communications,US,Cable/DSL,English,1,Yes
3410,2022-09-14,67.11.122.78,Free Classic Movies,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
3411,2022-09-14,76.66.174.84,Tasty tv,V_s5.2.0,Bell Canada,CA,Cable/DSL,English,1,Yes
3412,2022-09-14,31.16.251.73,Getreel Fireplaces,V_s5.2.0,Vodafone Germany Cable,DE,Cable/DSL,English,1,Yes
3413,2022-09-14,184.166.16.242,Tasty tv,V_s5.2.0,Spectrum,US,Cable/DSL,English,1,Yes
3414,2022-09-14,85.98.16.142,Scare TV,5.8.4,Turk Telekom,TR,Cable/DSL,English,1,Yes
3415,2022-09-14,223.190.97.221,FashionTV+,5.2.0,Airtel,IN,Cable/DSL,English,1,Yes
3416,2022-09-14,2601:197:901:1fc0:55f7:cc62:10d3:ded3,Free Classic Movies,5.2.1,Comcast Cable,US,Cable/DSL,English,1,Yes
3417,2022-09-14,175.107.237.19,FashionTV+,5.2.0,Cybernet,PK,Cable/DSL,English,1,Yes
3418,2022-09-14,80.83.237.26,Getreel Fireplaces,5.2.0,MTS PJSC,RU,Cellular,русский,1,Yes
3419,2022-09-14,201.183.169.60,Relaxing Nature,5.2.1,Claro Ecuador,EC,Cable/DSL,español,1,Yes
3420,2022-09-14,138.204.150.61,Relaxing Nature,5.2.0,CHNET Telecom,BR,Cable/DSL,português,1,Yes
3421,2022-09-14,2409:4060:2095:9285::918:c0a0,FashionTV+,5.2.0,Jio,IN,Cellular,English,1,Yes
3422,2022-09-14,79.101.226.121,Marvel Comic Universe,5.8.82,Telekom Srbija,RS,Cable/DSL,English,1,Yes
3423,2022-09-14,79.141.242.50,Kids TV Deutschland,5.8.82,"M-SOFT, spol. s r.o.",CZ,Cable/DSL,English,1,Yes
3424,2022-09-14,5.94.2.161,Real Music TV,5.8.82,Vodafone Italia DSL,IT,Cable/DSL,English,1,Yes
3425,2022-09-14,187.140.143.198,Kids TV Español Latino,5.8.82,Telmex,MX,Cable/DSL,English,1,Yes
3426,2022-09-14,51.252.36.80,Kids TV,5.8.82,SaudiNet,SA,Cellular,English,1,Yes
3427,2022-09-14,72.168.144.84,Free Classic Movies,5.8.82,Hughes Network Systems,US,Cable/DSL,English,1,Yes
3428,2022-09-14,190.160.16.16,Real Music TV,5.8.82,VTR Banda Ancha,CL,Cable/DSL,English,1,Yes
3429,2022-09-14,212.205.232.78,The Kids Channel,5.8.82,Cosmote,GR,Cable/DSL,English,1,Yes
3430,2022-09-14,116.96.89.78,The Kids Channel,5.8.82,Viettel Group,VN,Cable/DSL,English,1,Yes
3431,2022-09-14,184.64.24.29,Free Classic Movies,5.8.82,Shaw Communications,CA,Cable/DSL,English,1,Yes
3432,2022-09-14,84.9.185.160,The Kids Channel,5.8.82,Vodafone UK,GB,Cable/DSL,English,1,Yes
3433,2022-09-14,61.253.178.178,The Stephen Gillen Crime Files,5.8.82,SK Broadband,KR,Cable/DSL,English,1,Yes
3434,2022-09-14,45.186.247.249,Marvel Comic Universe,5.8.4,Afs Telecom Ltda. -me,BR,Cable/DSL,English,1,Yes
3435,2022-09-14,170.231.144.21,Marvel Comic Universe,5.8.4,Provnet,BR,Cable/DSL,English,1,Yes
3436,2022-09-14,177.131.20.45,Marvel Comic Universe,5.8.4,Compuservice Empreendimentos Ltda,BR,Cable/DSL,English,1,Yes
3437,2022-09-14,189.51.118.254,Getreel Fireplaces,5.8.4,BYALNETFIBRA - DFA,BR,Cable/DSL,English,1,Yes
3438,2022-09-14,170.246.238.180,Toonbo,5.8.4,Netway Informatica Ltda,BR,Cable/DSL,English,1,Yes
3439,2022-09-14,131.72.198.218,Toonbo,5.8.4,Henet Telecomunicacoes Ltda,BR,Cable/DSL,English,1,Yes
3440,2022-09-14,189.28.45.203,Toonbo,5.8.4,InterCorp Provedor de Internet LTDA ME,BR,Corporate,English,2,No
3441,2022-09-14,143.0.58.36,Marvel Comic Universe,5.8.4,Vip Br Telecom S.A.,BR,Cable/DSL,English,1,Yes
3442,2022-09-14,186.60.62.144,Marvel Comic Universe,5.8.4,Telefonica de Argentina,AR,Cable/DSL,English,1,Yes
3443,2022-09-21,50.29.148.64,Scare TV,5.8.82,PenTeleData,US,Cable/DSL,English,1,Yes
3444,2022-09-21,82.129.23.43,Kids Planet,5.8.82,Cogent Communications,IQ,Corporate,English,1,Yes
3445,2022-09-21,191.102.83.254,Kids TV Español Latino,5.8.82,TV AZTECA SUCURSAL COLOMBIA,CO,Cable/DSL,English,1,Yes
3446,2022-09-21,112.241.37.186,FashionTV+,1.2.63,China Unicom,CN,Cable/DSL,English,1,Yes
3447,2022-09-21,51.81.18.0,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
3448,2022-09-21,51.81.18.56,IndiMusic TV,1.2.63,OVH SAS,US,Corporate,English,1,Yes
3449,2022-09-21,135.148.2.86,IndiMusic TV,1.2.63,OVH Hosting,US,Corporate,English,2,No
3450,2022-09-21,20.12.202.21,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
3451,2022-09-21,154.27.65.112,IndiMusic TV,1.2.63,CloudSouth,US,Corporate,English,4,No
3452,2022-09-21,20.106.152.44,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
3453,2022-09-21,20.171.99.155,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
3454,2022-09-21,52.180.149.22,IndiMusic TV,1.2.63,Microsoft Corporation,US,Corporate,English,1,Yes
3455,2022-09-21,223.86.212.154,FashionTV+,1.2.63,China Mobile,CN,Cellular,English,1,Yes
3456,2022-09-21,54.213.121.255,IndiMusic TV,1.2.63,Amazon.com,US,Corporate,English,1,Yes
3457,2022-09-21,69.126.240.167,IndiMusic TV,1.2.63,Optimum Online,US,Cable/DSL,English,1,Yes
3458,2022-09-21,103.134.223.180,FashionTV+,1.2.63,GLOSINDO,ID,Spectrum,English,1,Yes
3459,2022-09-21,192.227.119.213,IndiMusic TV,1.2.63,Cloud South,US,Corporate,English,2,No
3460,2022-09-21,180.178.189.114,FashionTV+,1.2.63,SHARP TELECOM (PRIVATE) LIMITED,PK,Cable/DSL,English,1,Yes
3461,2022-09-21,188.175.196.78,Relaxing Nature,5.8.4,RIO Media,CZ,Cable/DSL,English,1,Yes
